name,osm_id,latitude,longitude,data_type,source,place_type,population,collection_time,collection_date,collector_class
Ganmi,7642403886,6.6629878,2.7133226,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Oké-Odja,7642403985,6.6771819,2.7245986,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ayètèdjou,7642404093,6.6591302,2.7172494,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Sori,7643012368,6.652001,2.7242178,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Iyoko,7643012373,6.6439765,2.7309072,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gbokou,7643012374,6.6511591,2.7384281,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Iko,7643012375,6.6445946,2.7345013,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Igolo,7643012376,6.6502639,2.7318835,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Araromi,7643436809,6.7361916,2.7748632,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Baodjo,7643436876,6.7312051,2.7739191,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ita-Èlèkpètè,7643436878,6.7082966,2.7484059,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ita-Soumba,7643436880,6.6967141,2.7769554,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ita-Kpako,7643451439,6.6796754,2.7488136,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Takon,7644372420,6.6505836,2.619102,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
Lagbè,7644372460,6.6826804,2.6932382,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
Assigui-Gbongodo,7645465741,6.7428188,2.5238728,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Abidomey,7645465769,6.7428614,2.552433,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Illosso-Saharo,7645465772,6.7410928,2.5779247,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Yoko,7645500595,6.7130276,2.6125145,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
Ayita,7645500598,6.7027558,2.6313329,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Awonou,7645720253,6.7596422,2.5510436,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
Igbo-Assan,7646007931,6.8159679,2.5660908,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Siliko,7646599507,6.7890257,2.5454271,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kodé,7646990495,6.7533029,2.4808824,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
Kodé-Gouké,7646990499,6.7492222,2.4735868,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Sanrin-Kpinlè,7647069849,6.7125055,2.5707579,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gbékandji,7647069854,6.6850034,2.5478196,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Monotokpa,7647265095,6.5747984,2.5414574,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Késsounou,7647265101,6.5790724,2.5195169,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
Houédomey,7647265131,6.5841883,2.5005483,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
Dèwémè-Daho,7647265132,6.6047366,2.4840045,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Agonguè,7647265137,6.6167157,2.4760866,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gbada,7647268692,6.6464489,2.5268125,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gomè-Sota,7647334519,6.5862773,2.5884712,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
Tchakla,7648434499,6.5365018,2.6530695,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Todèdji,7648434500,6.540467,2.6430487,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Sado,7649496118,6.5386336,2.6980662,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
Gbozounmè,7649496125,6.5800317,2.6743125,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
Daagbé-Nagot,7649496126,6.5726988,2.6961994,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Daagbé,7649496127,6.5770047,2.6977229,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
Agbadjèdo,7649496128,6.5927786,2.6808572,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ko-Anagodo,7649496129,6.5991307,2.6742697,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Tchaada,7649496133,6.5906151,2.6864254,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
Kétukpè,7649496134,6.5879612,2.6873696,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Aglogbè,7649905380,6.4825959,2.6725745,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
Do-Hongla,7649918786,6.4753149,2.6966071,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gbangnito,7649918789,6.4927443,2.6859534,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Sèmè,7649918790,6.490042,2.695325,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Lindja-Dangbo,7649918793,6.4895996,2.703672,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Azonhoubohoué,7650073698,6.9635453,1.8608101,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Agbangandan,7733327741,6.3763768,2.490313,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
Agongo,7736513122,6.3834726,2.6182115,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Sèmè-Kpodji,7736513147,6.3820785,2.6036632,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Podji-Agué Gbago,7736609523,6.3792663,2.5913197,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Podji-Agué,7736609524,6.3802526,2.5989371,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Hovidokpo,7741175542,6.4170845,2.692337,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Wégbégo-Adièmè,7741187824,6.3837765,2.667489,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Djèrègbé-Houéla,7741480421,6.4301341,2.6306247,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ahlomè,7741480424,6.4259335,2.6551294,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Houèkè,7741693601,6.4417308,2.638945,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gbokpa,7741693610,6.4376396,2.6128149,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Dohinonko,7825884537,6.5310336,2.1898091,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ahoho,7839130042,6.604374,1.6277213,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Dédékpoé,7839137750,6.6260756,1.6180746,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Hèyi-Gbadji,7925067574,6.3250398,1.9617248,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Agonkanmè,7953308172,6.3919171,1.9949681,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
Hakouè,7969345683,6.3022087,1.9443119,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kpêko,7969442033,6.3174659,1.9150007,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Sèmèrè I,8267031365,9.5589928,1.3778089,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
Kpanroun,8904515981,6.6739449,2.3667316,cities,OpenStreetMap,village,9679.0,19:33:15.887706,2025-09-30,GeographicCollector
Avogbanna,9368502796,7.2196714,2.0834488,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Détohou,9369481713,7.1944568,1.9750317,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ten-Dora,10045782286,10.20502,2.3471533,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Sobourarou,10053175294,10.3843275,1.9963759,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Sayakrou,10053189215,10.3261308,1.9906045,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Bérékossou,10082827248,10.6980811,2.0804416,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Malomi,10087647991,8.1705811,1.9087144,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Vanhoui,10110227320,9.5679049,1.8148567,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Omou-Aro,10242546086,7.4717398,2.6516092,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Sinawongourou,10567541829,11.1195115,2.7755434,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kangourou,10567590480,10.7645555,2.0709557,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kossou,10567590872,10.6264749,2.060657,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,10596250036,6.9939943,1.872772,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ikpinlè,10631486905,6.8934655,2.6210505,cities,OpenStreetMap,village,9527.0,19:33:15.887706,2025-09-30,GeographicCollector
Godonoutin Calvaire,10694878349,6.3841749,2.0079126,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Attan-Éwé,10889494812,6.8802323,2.6406391,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Fouditi,10889494813,6.8813668,2.6585714,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Okédjia,10889494814,6.8754592,2.6643068,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Obanigbé-Fouditi,10889494815,6.8981424,2.6492308,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ita-Ogou,10889494816,6.905658,2.6663061,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ologo-Akpakpa,10889494817,6.9072119,2.6958053,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ita-Ègbèbi-Alakporou,10889494818,6.9104399,2.7264309,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Massiho,10889494819,6.9321772,2.690151,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Oko-Akaré,10889494820,6.9348775,2.6623894,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Attan Idjé,10889494821,6.9398802,2.6503362,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kokorokèhoun,10889494822,6.949091,2.6389044,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ita-Aro,10889494823,6.9405667,2.6344007,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Affèssèda,10889494824,6.9221748,2.6100682,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Adjélémidé,10889494825,6.92546,2.6295345,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ita Olaègbè,10889494826,6.9514252,2.6092646,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Igoïssi,10889506352,6.973736,2.6061097,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Itchanfan,10889506353,6.9786642,2.6245183,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Okôffin,10889506354,6.9802339,2.6438008,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Mossafèdjo,10889506355,6.9848012,2.6468649,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ita Odan,10889506356,6.9895437,2.6379166,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Tôffô,10889506357,6.9983714,2.6319579,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Itchèdè,10889506358,6.9967628,2.6271856,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Iloutan,10890183143,6.916423,2.6431295,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ayélawadjè,10890183144,6.945495,2.5974737,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Obèkè-Ouèrè,10890183145,6.9498967,2.5915631,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Oké-Odo,10890183146,6.9635597,2.5844523,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gbahouété Kpota,10890183147,6.9743355,2.5718377,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ita Kparokè,10890183148,6.9930945,2.5946442,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Igba,10890183149,6.9888166,2.5747806,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Attakè Èlèkèrè,10890183150,7.009997,2.6074172,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kpoulou-Itchougan,10890183154,7.0321595,2.5932468,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kpoulou-Idi-Èkpè,10890183155,7.0477433,2.5686454,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Dogbo,10890183156,7.0528951,2.5888832,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Iwoyé-Oko-Igbo,10890183157,7.0653964,2.5813711,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Houéli-Gaba,10890183158,7.0854969,2.5831859,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Dagbla,10890183159,7.0959812,2.5727053,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Agbogon,10890183160,7.1011828,2.5504428,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ita Itèlè,10890183161,7.1059243,2.5550295,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ichougbo,10890183162,7.1100813,2.5472913,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Adjibogoun,10890183163,7.1221331,2.5593031,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Igbo Adou,10890183164,7.1450609,2.5399481,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ègbè-Agbo,10890183165,7.1385042,2.564458,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ichaagba Adoundoun,10890183166,7.1471182,2.5893174,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Odan Chokoto,10890183167,7.1562841,2.5677892,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ayédé,10890183171,7.180681,2.569575,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ichaagba,10899146548,7.166368,2.6073791,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Igbo Aïbiro,10899146549,7.1732094,2.5948185,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Massè-Adjégounlè,10899146551,7.1720942,2.5311263,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Vidjinnavô,10899146558,6.9154615,2.5137485,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Towi,10899146559,6.9153535,2.531888,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Igbo Ougouchi,10899146560,6.9281056,2.5066405,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Houédamè,10899146564,6.9396675,2.5477879,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Madéboui,11038326805,6.650818,1.6340598,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Agbalagbadji,11365260789,8.3139011,2.3120266,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Zounzonmè,11482604223,7.1414998,2.0082295,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Djègbé,11482780992,7.1701381,2.0082444,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Adikou,12127795017,7.2644877,1.9228995,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Fandji,12127795239,7.2571355,1.9342596,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Winiwinikpa,12127795240,7.2504324,1.9336975,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Akouessa,12127795241,7.2498501,1.9274524,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Mèdédjissohoué,12127875713,7.2208819,1.8291498,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gandjawa,12127875715,7.2146526,1.8809967,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Wo-Tangadji,12127875716,7.2293119,1.8709353,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Wô,12127875717,7.2250752,1.8809028,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Sokpadji,12127877202,7.2503098,1.8276224,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kolinouwéhoué,12127877203,7.2392451,1.8295958,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Fifadji,12127877204,7.2395535,1.8451388,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Tangandji,12127877205,7.2362638,1.8523009,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Tlôglomè,12127877206,7.2619952,1.8542655,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Assankanmè,12127877207,7.2456222,1.8821462,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kodji-Centre,12127892958,7.2096119,1.9392142,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Adjaho,12127892959,7.2111893,1.8999217,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ahwouakanmè,12127892960,7.2300802,1.9082739,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Tonèkpohoué,12127892961,7.2429042,1.9038588,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Anondjigon,12127893797,7.1683527,1.8726928,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Baffan,12127893798,7.1666138,1.8963214,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
